id,generous_model,harsh_model,baseline_grade,initial_generous_grade,initial_harsh_grade,final_generous_grade,final_harsh_grade,consensus_grade,actual_grade_0_15,actual_grade_0_100,rounds_used,converged,grade_difference,initial_swap_needed,total_warnings,total_swaps,big_jumps_generous,big_jumps_harsh,small_changes_generous,small_changes_harsh,medium_changes_generous,medium_changes_harsh,no_change_generous,no_change_harsh,total_grade_movement_generous,total_grade_movement_harsh,max_grade_movement_generous,max_grade_movement_harsh,min_grade_movement_generous,min_grade_movement_harsh,avg_grade_movement_generous,avg_grade_movement_harsh,initial_grade_gap,final_grade_gap,total_grade_gap_reduction,efficiency_score,stubbornness_score,volatility_score,generous_bias,harsh_bias,consensus_bias,baseline_bias
1310,CLAUDE,CLAUDE,39,72,25,30,27,28,6.5,43.3,3,True,3,False,1,1,1,0,1,1,0,1,0,0,49,9,47,7,2,2,16.333333333333332,3.0,47,3,44,14.666666666666666,0.0,0.1666666666666666,28.700000000000003,-18.3,-15.299999999999995,-4.299999999999997
1310,QWEN,QWEN,45,82,35,64,63,64,6.5,43.3,8,True,1,False,0,0,0,0,8,6,0,2,0,0,18,28,4,7,1,1,2.25,3.5,47,1,46,5.75,0.0,0.0,38.7,-8.299999999999997,20.700000000000003,1.7000000000000028
1310,GROK,GROK,42,75,28,65,40,52,6.5,43.3,8,False,25,False,0,0,0,0,2,1,0,1,6,6,10,12,5,7,5,5,1.25,1.5,47,25,22,2.75,0.75,0.0,31.700000000000003,-15.299999999999995,8.700000000000003,-1.2999999999999972
1310,MISTRAL,MISTRAL,40,85,45,73,71,72,6.5,43.3,8,True,2,False,0,0,0,0,8,5,0,2,0,1,12,26,4,7,1,1,1.5,3.25,40,2,38,4.75,0.0625,0.0,41.7,1.7000000000000028,28.700000000000003,-3.299999999999997
1310,COMMAND,COMMAND,38,65,35,70,67,68,6.5,43.3,3,True,3,False,2,2,0,1,1,1,0,0,1,0,3,40,3,35,3,5,1.0,13.333333333333334,30,3,27,9.0,0.1666666666666666,0.1666666666666666,21.700000000000003,-8.299999999999997,24.700000000000003,-5.299999999999997
1310,GEMMA,GEMMA,31,78,48,72,70,71,6.5,43.3,6,True,2,False,0,0,0,0,5,4,0,1,0,0,6,22,2,7,1,2,1.0,3.6666666666666665,30,2,28,4.666666666666667,0.0,0.0,34.7,4.700000000000003,27.700000000000003,-12.299999999999995
1361,CHATGPT,CHATGPT,83,72,58,67,64,66,10.0,66.7,2,True,3,False,0,0,0,0,1,0,0,1,0,0,5,6,5,6,5,6,2.5,3.0,14,3,11,5.5,0.0,0.0,5.299999999999997,-8.700000000000003,-0.7000000000000028,16.299999999999997
1361,CLAUDE,CLAUDE,75,75,28,47,47,47,10.0,66.7,5,True,0,False,0,0,1,0,2,1,0,2,1,1,28,19,22,7,3,5,5.6,3.8,47,0,47,9.4,0.2,0.1,8.299999999999997,-38.7,-19.700000000000003,8.299999999999997
1361,QWEN,QWEN,83,87,42,76,76,76,10.0,66.7,7,True,0,False,0,0,0,1,6,4,0,1,0,0,11,34,2,16,1,2,1.5714285714285714,4.857142857142857,45,0,45,6.428571428571429,0.0,0.0714285714285714,20.3,-24.700000000000003,9.299999999999995,16.299999999999997
1361,GROK,GROK,89,70,30,70,30,50,10.0,66.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,3.299999999999997,-36.7,-16.700000000000003,22.3
1361,MISTRAL,MISTRAL,93,87,62,81,78,80,10.0,66.7,6,True,3,False,0,0,0,0,5,4,0,1,0,0,6,16,2,6,1,1,1.0,2.6666666666666665,25,3,22,3.6666666666666665,0.0,0.0,20.3,-4.700000000000003,13.299999999999995,26.3
1361,COMMAND,COMMAND,79,65,61,63,62,62,10.0,66.7,2,True,1,False,1,1,0,0,1,1,0,0,0,0,3,2,3,2,3,2,1.5,1.0,4,1,3,1.5,0.0,0.0,-1.7000000000000028,-5.700000000000003,-4.700000000000003,12.299999999999995
1361,GEMMA,GEMMA,79,78,58,73,71,72,10.0,66.7,5,True,2,False,0,0,0,0,4,4,0,0,0,0,5,13,2,5,1,1,1.0,2.6,20,2,18,3.6,0.0,0.0,11.299999999999995,-8.700000000000003,5.299999999999997,12.299999999999995
30,CHATGPT,CHATGPT,74,76,62,74,72,73,11.0,73.3,2,True,2,False,0,0,0,0,1,0,0,1,0,0,2,10,2,10,2,10,1.0,5.0,14,2,12,6.0,0.0,0.0,2.700000000000003,-11.299999999999995,-0.2999999999999971,0.7000000000000028
30,CLAUDE,CLAUDE,79,78,52,58,55,56,11.0,73.3,4,True,3,False,1,1,1,0,2,2,0,0,0,1,23,6,19,3,1,3,5.75,1.5,26,3,23,5.75,0.125,0.125,4.700000000000003,-21.3,-17.299999999999997,5.700000000000003
30,QWEN,QWEN,70,87,68,82,79,80,11.0,73.3,5,True,3,False,0,0,0,0,4,4,0,0,0,0,5,11,2,4,1,1,1.0,2.2,19,3,16,3.2,0.0,0.0,13.700000000000005,-5.299999999999997,6.700000000000003,-3.299999999999997
30,GROK,GROK,78,70,30,70,30,50,11.0,73.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-3.299999999999997,-43.3,-23.3,4.700000000000003
30,MISTRAL,MISTRAL,81,92,68,86,84,85,11.0,73.3,7,True,2,False,0,0,0,0,5,5,0,1,1,0,6,16,2,6,1,1,0.8571428571428571,2.2857142857142856,24,2,22,3.142857142857143,0.0714285714285714,0.0,18.700000000000003,-5.299999999999997,11.700000000000005,7.700000000000003
30,COMMAND,COMMAND,73,75,72,75,72,74,11.0,73.3,1,True,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,3,0,0.0,0.0,0.0,1.7000000000000028,-1.2999999999999972,0.7000000000000028,-0.2999999999999971
30,GEMMA,GEMMA,81,82,62,77,74,76,11.0,73.3,4,True,3,False,0,0,0,0,3,2,0,1,0,0,5,12,2,6,1,2,1.25,3.0,20,3,17,4.25,0.0,0.0,8.700000000000003,-11.299999999999995,2.700000000000003,7.700000000000003
2076,CHATGPT,CHATGPT,90,70,34,57,56,56,4.5,30.0,3,True,1,False,0,0,0,0,1,0,1,2,0,0,13,22,12,12,1,10,4.333333333333333,7.333333333333333,36,1,35,11.666666666666666,0.0,0.0,40.0,4.0,26.0,60.0
2076,CLAUDE,CLAUDE,78,72,28,47,45,46,4.5,30.0,8,True,2,False,1,1,0,0,7,4,1,1,0,3,27,19,12,6,2,2,3.375,2.375,44,2,42,5.25,0.1875,0.0,42.0,-2.0,16.0,48.0
2076,QWEN,QWEN,93,87,32,74,72,73,4.5,30.0,8,True,2,False,0,0,0,0,8,5,0,3,0,0,13,40,2,13,1,2,1.625,5.0,55,2,53,6.625,0.0,0.0,57.0,2.0,43.0,63.0
2076,GROK,GROK,79,78,42,66,64,65,4.5,30.0,6,True,2,False,0,0,0,0,5,3,0,2,0,0,12,22,3,7,2,2,2.0,3.6666666666666665,36,2,34,5.666666666666667,0.0,0.0,48.0,12.0,35.0,49.0
2076,MISTRAL,MISTRAL,81,87,30,77,72,74,4.5,30.0,8,False,5,False,0,0,0,1,8,5,0,2,0,0,10,42,2,15,1,2,1.25,5.25,57,5,52,6.5,0.0,0.0625,57.0,0.0,44.0,51.0
2076,COMMAND,COMMAND,76,75,45,65,65,65,4.5,30.0,3,True,0,False,0,0,0,1,2,1,0,0,0,0,10,20,5,15,5,5,3.333333333333333,6.666666666666667,30,0,30,10.0,0.0,0.1666666666666666,45.0,15.0,35.0,46.0
2076,GEMMA,GEMMA,85,78,58,73,72,72,4.5,30.0,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,48.0,28.0,42.0,55.0
1573,CHATGPT,CHATGPT,72,70,46,64,63,64,8.0,53.3,4,True,1,False,0,0,0,0,3,2,0,1,0,0,6,17,4,12,1,2,1.5,4.25,24,1,23,5.75,0.0,0.0,16.700000000000003,-7.299999999999997,10.700000000000005,18.700000000000003
1573,CLAUDE,CLAUDE,80,72,28,15,2,8,8.0,53.3,8,False,13,False,3,3,3,0,5,4,0,3,0,1,130,47,45,13,2,2,16.25,5.875,44,13,31,3.875,0.0625,0.1875,18.700000000000003,-25.3,-45.3,26.700000000000003
1573,QWEN,QWEN,85,87,35,74,71,72,8.0,53.3,8,True,3,False,0,0,0,0,7,4,0,3,0,0,13,36,3,10,1,2,1.625,4.5,52,3,49,6.125,0.0,0.0,33.7,-18.3,18.700000000000003,31.700000000000003
1573,GROK,GROK,68,75,45,57,57,57,8.0,53.3,5,True,0,False,0,0,0,0,4,4,0,0,0,0,18,12,5,5,3,1,3.6,2.4,30,0,30,6.0,0.0,0.0,21.700000000000003,-8.299999999999997,3.700000000000003,14.700000000000005
1573,MISTRAL,MISTRAL,67,70,30,63,53,58,8.0,53.3,8,False,10,False,0,0,0,0,6,4,0,1,2,3,7,23,2,10,1,3,0.875,2.875,40,10,30,3.75,0.3125,0.0,16.700000000000003,-23.3,4.700000000000003,13.700000000000005
1573,COMMAND,COMMAND,79,75,65,70,67,68,8.0,53.3,2,True,3,False,0,0,0,0,1,1,0,0,0,0,5,2,5,2,5,2,2.5,1.0,10,3,7,3.5,0.0,0.0,21.700000000000003,11.700000000000005,14.700000000000005,25.700000000000003
1573,GEMMA,GEMMA,80,78,58,73,72,72,8.0,53.3,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,24.700000000000003,4.700000000000003,18.700000000000003,26.700000000000003
189,CHATGPT,CHATGPT,73,74,60,71,70,70,9.5,63.3,3,True,1,False,0,0,0,0,2,1,0,1,0,0,3,10,2,8,1,2,1.0,3.333333333333333,14,1,13,4.333333333333333,0.0,0.0,10.700000000000005,-3.299999999999997,6.700000000000003,9.700000000000005
189,CLAUDE,CLAUDE,67,78,52,64,62,63,9.5,63.3,7,True,2,False,1,1,0,0,5,5,1,1,0,0,23,19,14,6,1,2,3.2857142857142856,2.7142857142857144,26,2,24,3.4285714285714284,0.0,0.0,14.700000000000005,-11.299999999999995,-0.2999999999999971,3.700000000000003
189,QWEN,QWEN,66,87,62,80,79,80,9.5,63.3,6,True,1,False,0,0,0,0,5,4,0,1,0,0,7,17,2,6,1,1,1.1666666666666667,2.833333333333333,25,1,24,4.0,0.0,0.0,23.700000000000003,-1.2999999999999972,16.700000000000003,2.700000000000003
189,GROK,GROK,75,78,55,70,67,68,9.5,63.3,5,True,3,False,0,0,0,0,4,4,0,0,0,0,8,12,3,5,1,1,1.6,2.4,23,3,20,4.0,0.0,0.0,14.700000000000005,-8.299999999999997,4.700000000000003,11.700000000000005
189,MISTRAL,MISTRAL,83,70,68,70,68,69,9.5,63.3,1,True,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,0,0.0,0.0,0.0,6.700000000000003,4.700000000000003,5.700000000000003,19.700000000000003
189,COMMAND,COMMAND,66,78,78,78,78,78,9.5,63.3,1,True,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,14.700000000000005,14.700000000000005,14.700000000000005,2.700000000000003
189,GEMMA,GEMMA,71,78,62,74,72,73,9.5,63.3,4,True,2,False,0,0,0,0,3,2,0,1,0,0,4,10,2,6,1,2,1.0,2.5,16,2,14,3.5,0.0,0.0,14.700000000000005,-1.2999999999999972,9.700000000000005,7.700000000000003
1702,CHATGPT,CHATGPT,82,72,45,68,66,67,11.0,73.3,3,True,2,False,0,0,0,0,2,0,0,2,0,0,4,21,2,13,2,8,1.3333333333333333,7.0,27,2,25,8.333333333333334,0.0,0.0,-1.2999999999999972,-28.3,-6.299999999999997,8.700000000000003
1702,CLAUDE,CLAUDE,84,78,35,47,45,46,11.0,73.3,4,True,2,False,2,2,1,0,2,2,0,1,0,0,38,17,33,7,2,5,9.5,4.25,43,2,41,10.25,0.0,0.125,4.700000000000003,-38.3,-27.3,10.700000000000005
1702,QWEN,QWEN,83,87,45,74,72,73,11.0,73.3,7,True,2,False,0,0,0,0,6,3,0,3,0,0,13,27,3,7,2,2,1.8571428571428568,3.857142857142857,42,2,40,5.714285714285714,0.0,0.0,13.700000000000005,-28.3,-0.2999999999999971,9.700000000000005
1702,GROK,GROK,80,78,42,65,62,64,11.0,73.3,6,True,3,False,0,0,0,0,5,3,0,2,0,0,13,20,3,7,2,2,2.1666666666666665,3.333333333333333,36,3,33,5.5,0.0,0.0,4.700000000000003,-31.3,-9.299999999999995,6.700000000000003
1702,MISTRAL,MISTRAL,81,87,55,83,71,77,11.0,73.3,8,False,12,False,0,0,0,0,3,1,0,2,5,5,4,16,2,7,1,3,0.5,2.0,32,12,20,2.5,0.625,0.0,13.700000000000005,-18.3,3.700000000000003,7.700000000000003
1702,COMMAND,COMMAND,70,65,41,74,73,74,11.0,73.3,5,True,1,False,2,2,0,1,3,2,0,1,1,0,5,46,3,34,1,2,1.0,9.2,24,1,23,4.6,0.1,0.1,-8.299999999999997,-32.3,0.7000000000000028,-3.299999999999997
1702,GEMMA,GEMMA,73,78,58,73,72,72,11.0,73.3,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,4.700000000000003,-15.299999999999995,-1.2999999999999972,-0.2999999999999971
1085,CHATGPT,CHATGPT,83,72,25,58,56,57,,,5,True,2,False,1,1,0,1,3,2,1,1,0,0,16,33,9,15,1,5,3.2,6.6,47,2,45,9.0,0.0,0.1,,,,
1085,CLAUDE,CLAUDE,75,42,15,20,20,20,,,7,True,0,False,0,0,0,0,4,2,1,0,1,4,22,5,10,3,2,2,3.142857142857143,0.7142857142857143,27,0,27,3.857142857142857,0.3571428571428571,0.0,,,,
1085,QWEN,QWEN,93,65,0,58,57,58,,,3,True,1,False,0,0,0,1,2,1,0,0,0,0,7,57,5,55,2,2,2.333333333333333,19.0,65,1,64,21.33333333333333,0.0,0.1666666666666666,,,,
1085,GROK,GROK,79,75,10,48,46,47,,,6,True,2,False,0,0,0,0,4,2,1,3,0,0,27,36,10,10,2,1,4.5,6.0,65,2,63,10.5,0.0,0.0,,,,
1085,MISTRAL,MISTRAL,85,70,30,68,40,54,,,8,False,28,False,0,0,0,0,1,2,0,0,7,6,2,10,2,5,2,5,0.25,1.25,40,28,12,1.5,0.8125,0.0,,,,
1085,COMMAND,COMMAND,90,65,60,65,65,65,,,2,True,0,False,0,0,0,0,0,1,0,0,1,0,0,5,0,5,0,5,0.0,2.5,5,0,5,2.5,0.25,0.0,,,,
1085,GEMMA,GEMMA,93,78,58,73,72,72,,,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,,,,
603,CHATGPT,CHATGPT,77,75,57,66,66,66,12.0,80.0,3,True,0,False,0,0,0,0,1,1,1,1,0,0,9,9,7,7,2,2,3.0,3.0,18,0,18,6.0,0.0,0.0,-5.0,-23.0,-14.0,-3.0
603,CLAUDE,CLAUDE,83,78,52,5,4,4,12.0,80.0,7,True,1,False,5,5,2,0,2,3,2,3,0,0,164,43,74,14,1,4,23.428571428571427,6.142857142857143,26,1,25,3.571428571428572,0.0,0.1428571428571428,-2.0,-28.0,-76.0,3.0
603,QWEN,QWEN,71,87,52,78,75,76,12.0,80.0,6,True,3,False,0,0,0,0,5,3,0,2,0,0,9,23,2,6,1,3,1.5,3.8333333333333335,35,3,32,5.333333333333333,0.0,0.0,7.0,-28.0,-4.0,-9.0
603,GROK,GROK,85,78,48,63,62,62,12.0,80.0,6,True,1,False,0,0,0,0,5,4,0,1,0,0,15,14,5,7,2,1,2.5,2.333333333333333,30,1,29,4.833333333333333,0.0,0.0,-2.0,-32.0,-18.0,5.0
603,MISTRAL,MISTRAL,85,70,68,70,68,69,12.0,80.0,1,True,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,0,0.0,0.0,0.0,-10.0,-12.0,-11.0,5.0
603,COMMAND,COMMAND,84,78,72,77,75,76,12.0,80.0,2,True,2,False,0,0,0,0,1,1,0,0,0,0,1,3,1,3,1,3,0.5,1.5,6,2,4,2.0,0.0,0.0,-2.0,-8.0,-4.0,4.0
603,GEMMA,GEMMA,70,78,62,74,72,73,12.0,80.0,4,True,2,False,0,0,0,0,3,2,0,1,0,0,4,10,2,6,1,2,1.0,2.5,16,2,14,3.5,0.0,0.0,-2.0,-18.0,-7.0,-10.0
648,CHATGPT,CHATGPT,75,70,29,46,43,44,7.5,50.0,2,True,3,False,0,0,1,0,0,0,0,1,0,0,24,14,24,14,24,14,12.0,7.0,41,3,38,19.0,0.0,0.25,20.0,-21.0,-6.0,25.0
648,CLAUDE,CLAUDE,65,45,15,18,15,16,7.5,50.0,6,True,3,False,1,1,1,0,2,1,0,0,2,4,30,3,25,3,2,3,5.0,0.5,30,3,27,4.5,0.5,0.0833333333333333,-5.0,-35.0,-34.0,15.0
648,QWEN,QWEN,75,86,35,71,69,70,7.5,50.0,8,True,2,False,0,0,0,0,7,4,0,3,0,0,15,34,4,10,1,1,1.875,4.25,51,2,49,6.125,0.0,0.0,36.0,-15.0,20.0,25.0
648,GROK,GROK,65,70,42,52,51,52,7.5,50.0,5,True,1,False,0,0,0,0,4,4,0,0,0,0,18,9,5,3,3,1,3.6,1.8,28,1,27,5.4,0.0,0.0,20.0,-8.0,2.0,15.0
648,MISTRAL,MISTRAL,76,70,30,68,40,54,7.5,50.0,8,False,28,False,0,0,0,0,1,2,0,0,7,6,2,10,2,5,2,5,0.25,1.25,40,28,12,1.5,0.8125,0.0,20.0,-20.0,4.0,26.0
648,COMMAND,COMMAND,78,65,35,55,55,55,7.5,50.0,4,True,0,False,0,0,0,0,0,2,1,1,2,0,10,20,10,10,10,5,2.5,5.0,30,0,30,7.5,0.25,0.0,15.0,-15.0,5.0,28.0
648,GEMMA,GEMMA,71,78,58,73,72,72,7.5,50.0,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,28.0,8.0,22.0,21.0
464,CHATGPT,CHATGPT,81,74,63,72,69,70,12.5,83.3,2,True,3,False,0,0,0,0,1,0,0,1,0,0,2,6,2,6,2,6,1.0,3.0,11,3,8,4.0,0.0,0.0,-9.299999999999995,-20.3,-13.299999999999995,-2.299999999999997
464,CLAUDE,CLAUDE,95,78,42,60,58,59,12.5,83.3,7,True,2,False,2,2,1,0,4,3,0,2,1,1,27,25,17,7,2,3,3.857142857142857,3.571428571428572,36,2,34,4.857142857142857,0.1428571428571428,0.0714285714285714,-5.299999999999997,-41.3,-24.3,11.700000000000005
464,QWEN,QWEN,91,87,52,78,75,76,12.5,83.3,6,True,3,False,0,0,0,0,5,3,0,2,0,0,9,23,2,6,1,3,1.5,3.8333333333333335,35,3,32,5.333333333333333,0.0,0.0,3.700000000000003,-31.3,-7.299999999999997,7.700000000000003
464,GROK,GROK,87,75,55,65,63,64,12.5,83.3,5,True,2,False,0,0,0,0,4,4,0,0,0,0,10,8,5,3,1,1,2.0,1.6,20,2,18,3.6,0.0,0.0,-8.299999999999997,-28.3,-19.3,3.700000000000003
464,MISTRAL,MISTRAL,75,70,62,66,63,64,12.5,83.3,7,True,3,False,0,0,0,0,4,1,0,0,2,5,4,1,1,1,1,1,0.5714285714285714,0.1428571428571428,8,3,5,0.7142857142857143,0.5,0.0,-13.299999999999995,-21.3,-19.3,-8.299999999999997
464,COMMAND,COMMAND,95,75,50,68,67,68,12.5,83.3,3,True,1,False,1,1,0,1,2,1,0,0,0,0,8,18,5,15,3,3,2.6666666666666665,6.0,25,1,24,8.0,0.0,0.1666666666666666,-8.299999999999997,-33.3,-15.299999999999995,11.700000000000005
464,GEMMA,GEMMA,88,78,58,73,72,72,12.5,83.3,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,-5.299999999999997,-25.3,-11.299999999999995,4.700000000000003
1693,CHATGPT,CHATGPT,83,72,50,64,64,64,12.0,80.0,3,True,0,False,0,0,0,0,1,1,1,1,0,0,8,14,6,10,2,4,2.6666666666666665,4.666666666666667,22,0,22,7.333333333333333,0.0,0.0,-8.0,-30.0,-16.0,3.0
1693,CLAUDE,CLAUDE,87,75,32,60,59,60,12.0,80.0,8,True,1,False,1,1,0,0,7,4,0,2,0,1,16,28,3,8,1,3,2.0,3.5,43,1,42,5.25,0.0625,0.0,-5.0,-48.0,-20.0,7.0
1693,QWEN,QWEN,75,85,45,74,72,73,12.0,80.0,6,True,2,False,0,0,0,0,5,2,0,3,0,0,11,27,5,10,1,2,1.8333333333333333,4.5,40,2,38,6.333333333333333,0.0,0.0,5.0,-35.0,-7.0,-5.0
1693,GROK,GROK,77,75,35,63,61,62,12.0,80.0,6,True,2,False,0,0,0,0,5,3,0,2,0,0,12,26,3,10,2,1,2.0,4.333333333333333,40,2,38,6.333333333333333,0.0,0.0,-5.0,-45.0,-18.0,-3.0
1693,MISTRAL,MISTRAL,90,87,30,83,45,64,12.0,80.0,8,False,38,False,0,0,0,0,2,3,0,0,6,5,4,15,2,5,2,5,0.5,1.875,57,38,19,2.375,0.6875,0.0,7.0,-50.0,-16.0,10.0
1693,COMMAND,COMMAND,87,75,41,68,65,66,12.0,80.0,2,True,3,False,0,0,0,1,0,0,1,0,0,0,7,24,7,24,7,24,3.5,12.0,34,3,31,15.5,0.0,0.25,-5.0,-39.0,-14.0,7.0
1693,GEMMA,GEMMA,89,78,58,73,72,72,12.0,80.0,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,-2.0,-22.0,-8.0,9.0
1290,CHATGPT,CHATGPT,70,70,45,60,58,59,9.5,63.3,3,True,2,False,0,0,0,0,1,1,1,1,0,0,10,13,7,11,3,2,3.333333333333333,4.333333333333333,25,2,23,7.666666666666667,0.0,0.0,6.700000000000003,-18.3,-4.299999999999997,6.700000000000003
1290,CLAUDE,CLAUDE,65,72,25,54,54,54,9.5,63.3,8,True,0,False,0,0,0,0,7,3,0,3,0,1,18,29,4,7,2,2,2.25,3.625,47,0,47,5.875,0.0625,0.0,8.700000000000003,-38.3,-9.299999999999995,1.7000000000000028
1290,QWEN,QWEN,85,87,35,72,72,72,9.5,63.3,8,True,0,False,0,0,0,0,7,3,0,4,0,0,15,37,3,10,2,2,1.875,4.625,52,0,52,6.5,0.0,0.0,23.700000000000003,-28.3,8.700000000000003,21.700000000000003
1290,GROK,GROK,83,75,15,45,42,44,9.5,63.3,7,True,3,False,0,0,0,0,6,6,0,0,0,0,30,27,5,5,5,2,4.285714285714286,3.857142857142857,60,3,57,8.142857142857142,0.0,0.0,11.700000000000005,-48.3,-19.3,19.700000000000003
1290,MISTRAL,MISTRAL,79,87,45,85,62,74,9.5,63.3,8,False,23,False,0,0,0,0,1,1,0,2,7,5,2,17,2,7,2,4,0.25,2.125,42,23,19,2.375,0.75,0.0,23.700000000000003,-18.3,10.700000000000005,15.700000000000005
1290,COMMAND,COMMAND,72,65,41,65,63,64,9.5,63.3,5,True,2,False,2,2,0,0,2,2,0,2,2,0,7,29,5,10,2,4,1.4,5.8,24,2,22,4.4,0.2,0.0,1.7000000000000028,-22.3,0.7000000000000028,8.700000000000003
1290,GEMMA,GEMMA,70,78,52,71,70,70,9.5,63.3,6,True,1,False,0,0,0,0,5,4,0,1,0,0,7,18,2,6,1,2,1.1666666666666667,3.0,26,1,25,4.166666666666667,0.0,0.0,14.700000000000005,-11.299999999999995,6.700000000000003,6.700000000000003
1262,CHATGPT,CHATGPT,78,72,62,68,66,67,9.0,60.0,2,True,2,False,0,0,0,0,1,1,0,0,0,0,4,4,4,4,4,4,2.0,2.0,10,2,8,4.0,0.0,0.0,12.0,2.0,7.0,18.0
1262,CLAUDE,CLAUDE,74,78,42,22,19,20,9.0,60.0,6,True,3,False,5,5,3,1,0,1,2,3,0,0,159,80,59,59,6,3,26.5,13.333333333333334,36,3,33,5.5,0.0,0.3333333333333333,18.0,-18.0,-40.0,14.0
1262,QWEN,QWEN,78,87,48,78,75,76,9.0,60.0,6,True,3,False,0,0,0,0,5,3,0,2,0,0,9,27,2,10,1,3,1.5,4.5,39,3,36,6.0,0.0,0.0,27.0,-12.0,16.0,18.0
1262,GROK,GROK,81,75,55,65,62,64,9.0,60.0,3,True,3,False,0,0,0,0,2,2,0,0,0,0,10,7,5,5,5,2,3.333333333333333,2.333333333333333,20,3,17,5.666666666666667,0.0,0.0,15.0,-5.0,4.0,21.0
1262,MISTRAL,MISTRAL,66,92,62,86,77,82,9.0,60.0,8,False,9,False,0,0,0,0,2,3,0,1,6,4,6,15,4,6,2,2,0.75,1.875,30,9,21,2.625,0.625,0.0,32.0,2.0,22.0,6.0
1262,COMMAND,COMMAND,84,78,65,72,70,71,9.0,60.0,3,True,2,False,0,0,0,0,2,2,0,0,0,0,6,5,3,3,3,2,2.0,1.6666666666666667,13,2,11,3.6666666666666665,0.0,0.0,18.0,5.0,11.0,24.0
1262,GEMMA,GEMMA,77,78,58,73,72,72,9.0,60.0,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,18.0,-2.0,12.0,17.0
745,CHATGPT,CHATGPT,84,72,54,65,64,64,12.0,80.0,3,True,1,False,0,0,0,0,1,1,1,1,0,0,7,10,6,6,1,4,2.333333333333333,3.333333333333333,18,1,17,5.666666666666667,0.0,0.0,-8.0,-26.0,-16.0,4.0
745,CLAUDE,CLAUDE,75,75,32,64,64,64,12.0,80.0,8,True,0,False,2,2,1,2,6,3,0,1,0,1,45,66,29,27,2,2,5.625,8.25,43,0,43,5.375,0.0625,0.1875,-5.0,-48.0,-16.0,-5.0
745,QWEN,QWEN,80,84,48,72,72,72,12.0,80.0,7,True,0,False,0,0,0,0,6,4,0,2,0,0,12,24,2,6,2,2,1.7142857142857142,3.4285714285714284,36,0,36,5.142857142857143,0.0,0.0,4.0,-32.0,-8.0,0.0
745,GROK,GROK,75,78,45,65,63,64,12.0,80.0,8,True,2,False,0,0,0,0,7,6,0,1,0,0,13,18,2,10,1,1,1.625,2.25,33,2,31,3.875,0.0,0.0,-2.0,-35.0,-16.0,-5.0
745,MISTRAL,MISTRAL,66,70,65,68,66,67,12.0,80.0,3,True,2,False,0,0,0,0,2,1,0,0,0,1,2,1,1,1,1,1,0.6666666666666666,0.3333333333333333,5,2,3,1.0,0.1666666666666666,0.0,-10.0,-15.0,-13.0,-14.0
745,COMMAND,COMMAND,72,65,55,65,63,64,12.0,80.0,3,True,2,False,1,1,0,0,1,2,0,0,1,0,2,10,2,5,2,5,0.6666666666666666,3.333333333333333,10,2,8,2.6666666666666665,0.1666666666666666,0.0,-15.0,-25.0,-16.0,-8.0
745,GEMMA,GEMMA,80,78,58,73,72,72,12.0,80.0,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,-2.0,-22.0,-8.0,0.0
2066,CHATGPT,CHATGPT,94,75,56,72,70,71,6.0,40.0,3,True,2,False,0,0,0,0,2,1,0,1,0,0,3,14,2,10,1,4,1.0,4.666666666666667,19,2,17,5.666666666666667,0.0,0.0,35.0,16.0,31.0,54.0
2066,CLAUDE,CLAUDE,89,78,35,6,6,6,6.0,40.0,4,True,0,False,2,2,2,0,0,0,1,2,0,1,114,13,72,7,6,6,28.5,3.25,43,0,43,10.75,0.125,0.25,38.0,-5.0,-34.0,49.0
